Subject Id,Subject Title,Lecture Units,Lab Units,Preparation Units,Total Units,Gir Attribute,Comm Req Attribute,Hass Attribute,Prerequisites,Corequisites,Subject Description,Joint Subjects,Meets With Subjects,Equivalent Subjects,Not Offered Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Quarter Information,Instructors,Schedule
"1.89","Environmental Microbiology",3,0,9,12,,,,"Biology GIR",,"Provides a general introduction to the diverse roles of microorganisms in natural and artificial environments. Topics include energetics, and growth; evolution and gene flow; population and community dynamics; water and soil microbiology; biogeochemical cycling; and microorganisms in biodeterioration and bioremediation. 7.014 recommended as prerequisite; students taking graduate version complete additional assignments. Meets with 1.089A first half of term.",,"1.089",,,,,Y,,,,
"1.899","Career Reengineering Program and Professional Development Workshops",,,,1,,,,"Permission of instructor",,"For students in the 10-month Career Reengineering Program sponsored by the School of Engineering. Limited to CRP fellows.",,,,,,,Y,,,,
"1.95","Teaching College-Level Science and Engineering",,,,2,,,,"",,"Participatory seminar focuses on the knowledge and skills necessary for teaching science and engineering in higher education. Topics include theories of adult learning; course development; promoting active learning, problemsolving, and critical thinking in students; communicating with a diverse student body; using educational technology to further learning; lecturing; creating effective tests and assignments; and assessment and evaluation. Students research and present a relevant topic of particular interest. Appropriate for both novices and those with teaching experience.","5.95[J],7.59[J],8.395[J],18.094[J]","2.978",,,Y,,,,,"J. Rankin","Lecture,4-149/R/0/9-11"
"1.968","Graduate Studies in Civil and Environmental Engineering",,,,,,,,"Permission of instructor",,"Individual study, research, or laboratory investigations at the graduate level under faculty supervision.",,,,,Y,,Y,Y,,"K. Clapper",
"1.982","Research in Civil and Environmental Engineering",,,,,,,,"",,"For research assistants in the department, when assigned research is not used for thesis but is approved for academic credit. Credit for this subject may not be used for any degree granted by Course 1.",,,,,Y,,Y,Y,,"K. Clapper",
"1.984","Teaching Experience in Civil and Environmental Engineering",0,3,0,3,,,,"Permission of instructor",,"Provides classroom teaching experience under the supervision of faculty member(s). Students prepare instructional material, deliver lectures, grade assignments, and prepare a teaching portfolio to be submitted at the end of term. Concurrent enrollment in 1.95J strongly recommended. Enrollment limited by availability of suitable teaching assignments.",,,,,Y,,Y,,,"J. Kroll",
"1.999","Undergraduate Studies in Civil and Environmental Engineering",,,,,,,,"",,"Individual study, research, or laboratory investigations under faculty supervision.",,,,,Y,,Y,Y,,"K. Clapper",
"1.EPE","UPOP Engineering Practice Experience",,,,0,,,,"2.EPW,permission of instructor",,"Provides sophomores with guided practice in finding opportunities and excelling in the world of practice. Building on the skills and relationships acquired in the Engineering Practice Workshop, students receive coaching to articulate goals, invoke the UPOP network of mentors and employers, identify and pursue opportunities and negotiate terms of their summer assignment. Students complete a 10-12 week internship, which includes filing three progress reports, conducting one informational interview, and possibly hosting a site visit by MIT staff. Returning to campus as juniors, UPOP students take part in reflective exercises that aid assimilation of learning objectives and reinforce the cognitive link between all aspects of the UPOP experience and disciplinary fields of study. Sequence begins in the spring of sophomore year and ends in the fall of junior year.",,,,,Y,,Y,,,"J. Crim",
"1.EPW","UPOP Engineering Practice Workshop",,,,1,,,,"",,"Develops foundational skills for the world of practice in science, technology, and engineering. Sophomores receive classroom instruction, and one-on-one and small-group coaching in basics of professional identity building. They attend field trips to local employers and receive job interview practice, coached by industry volunteers. Over IAP, students attend a weeklong Team Training Camp of experiential learning modules - led by MIT faculty with the help of MIT alums and other senior professionals in business, engineering, and science where students participate in creative simulations, team problem-solving challenges, and oral presentations, and practice networking with employers. Enrollment limited.",,,,,Y,Y,,,,"J. Crim",
"1.THG","Graduate Thesis",,,,,,,,"Permission of instructor",,"Program of research leading to the writing of an SM, MEng, CE, PhD, or ScD thesis; to be arranged by the student and an appropriate MIT faculty member.",,,,,Y,Y,Y,Y,,"K. Clapper",
"1.THU","Undergraduate Thesis",,,,,,,,"Permission of instructor",,"Program of research leading to the writing of an S.B. thesis; to be arranged by the student and an appropriate MIT faculty member. Intended for seniors. Student must submit an approved thesis proposal to the Academic Programs Office by the fifth week of the first term the student is registered for thesis.",,,,,Y,Y,Y,Y,,"K. Clapper",
"1.UR","Research in Civil and Environmental Engineering",,,,,,,,"",,"Individual research or laboratory study under faculty supervision. Also, opportunities in ongoing research program. Limited number of funded traineeships available.",,,,,Y,Y,Y,Y,,"K. Clapper",
"1.URG","Research in Civil and Environmental Engineering",,,,,,,,,,,,,,,,,,,,"K. Clapper",
"1.S82","Special Problems in Environmental Microbiology and Chemistry",,,,,,,,"Permission of instructor",,"Advanced study of topics not covered in the regular subject listings, particularly seminar, laboratory, and experimental subjects offered by permanent or visiting faculty. Addresses topics in environmental microbiology, ecological genomics, microbial evolution and population genetics, oceanography, biogeochemical processes, environmental organic chemistry and aquatic chemistry.",,,,,Y,,Y,,,"K. Clapper",
"1.S977","Special Graduate Subject in Civil and Environmental Engineering",,,,,,,,"Permission of instructor",,"Graduate subjects taught experimentally; subjects offered by visiting faculty; and seminars on topics of current interest not included in the regular curriculum.",,,,,,,Y,,,,
"1.S978","Special Graduate Subject in Civil and Environmental Engineering",,,,,,,,"Permission of Instructor",,"Graduate subjects taught experimentally; subjects offered by visiting faculty; and seminars on topics of current interest not included in the regular curriculum. 1.978 is taught P/D/F.",,,,,Y,Y,Y,,,,
"1.S979","Special Graduate Subject in Civil and Environmental Engineering",,,,,,,,,,,,,,,,,,,,,
"1.S980","Special Graduate Subject in Civil and Environmental Engineering",,,,,,,,"Permission of instructor",,"Graduate subjects taught experimentally; subjects offered by visiting faculty; and seminars on topics of current interest not included in the the regular curriculum.",,,,,Y,Y,Y,,,,
