Subject Id,Subject Title,Subject Level,Prerequisites,Corequisites,Joint Subjects,Equivalent Subjects,Meets With Subjects,Not Offered Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Instructors,Comm Req Attribute,Hass Attribute,Gir Attribute
"6.861","Aspects of a Computational Theory of Intelligence","G","Permission of instructor",,"9.523[J]",,,,Y,,,,"T. Poggio",,,
"6.862","Applied Machine Learning","G","Permission of instructor",,,,"6.036",,,,Y,,,,,
"6.863","Natural Language and the Computer Representation of Knowledge","G","6.034",,"9.611[J]",,,,,,Y,,"R. Berwick",,,
"6.864","Advanced Natural Language Processing","G","6.046,permission of instructor",,,,"6.806",,Y,,,,,,,
"6.865","Advanced Computational Photography","G","Calculus II GIR;6.031",,,,"6.815",,Y,,,,,,,
"6.866","Machine Vision","G","6.003,permission of instructor",,,,"6.801","2017-2018",Y,,,,,,,
"6.867","Machine Learning","G","6.041B,18.600,18.06",,,,,,Y,,,,"D. Shah",,,
"6.868","The Society of Mind","G","Must have read 'The Society of Mind';'The Emotion Machine';permission of instructor",,"MAS.731[J]",,,"2017-2018",,,Y,,,,,
"6.869","Advances in Computer Vision","G","6.041B,6.042;18.06",,,,"6.819",,Y,,,,,,,
"6.870","Advanced Topics in Computer Vision","G","6.801,6.869,permission of instructor",,,,,,Y,,,,"B. Horn",,,
"6.871","Performance Engineering of Software Systems","G","6.004;6.006;6.031",,,,"6.172",,Y,,,,,,,
"6.872","Biomedical Computing","G","6.034,6.036,permission of instructor",,"HST.950[J]",,,,Y,,,,"P. Szolovits",,,
"6.874","Computational Systems Biology","G","Biology GIR;18.600,6.041B",,"HST.506[J]",,"6.802[J],20.390[J],20.490","2017-2018",,,Y,,,,,
"6.875","Cryptography and Cryptanalysis","G","6.046J",,"18.425[J]",,,,,,Y,,"S. Goldwasser",,,
"6.876","Advanced Topics in Cryptography","G","6.875",,,,,,Y,,,,"V. Vaikuntanathan",,,
"6.878","Advanced Computational Biology: Genomes, Networks, Evolution","G","6.006;6.041B;Biology GIR;permission of instructor",,"HST.507[J]",,"6.047",,Y,,,,"M. Kellis",,,
"6.881","Advanced Topics in Artificial Intelligence","G","Permission of instructor",,,,,,,,Y,,"M. Kellis",,,
"6.882","Advanced Topics in Artificial Intelligence","G","Permission of instructor",,,,,,,,Y,,"T. Broderick",,,
"6.883","Advanced Topics in Artificial Intelligence","G","Permission of instructor",,,,,,Y,,Y,,,,,
"6.884","Advanced Topics in Artificial Intelligence","G","Permission of instructor",,,,,,,,Y,,"A. Gupta",,,
"6.885","Advanced Topics in Computer Systems","G","Permission of instructor",,,,,,Y,,,,"V. Sze",,,
"6.886","Advanced Topics in Computer Systems","G","Permission of instructor",,,,,,Y,,,,"V. Sze",,,
"6.887","Advanced Topics in Computer Systems","G","Permission of instructor",,,,,,Y,,,,"V. Sze",,,
"6.888","Advanced Topics in Computer Systems","G","Permission of instructor",,,,,,Y,,,,"V. Sze",,,
"6.889","Advanced Topics in Theoretical Computer Science","G","Permission of instructor",,,,,,Y,,Y,,,,,
"6.890","Advanced Topics in Theoretical Computer Science","G","Permission of instructor",,,,,,Y,,Y,,,,,
"6.891","Advanced Topics in Theoretical Computer Science","G","Permission of instructor",,,,,,Y,,Y,,,,,
"6.892","Advanced Topics in Theoretical Computer Science","G","Permission of instructor",,,,,,Y,,Y,,,,,
"6.893","Advanced Topics in Theoretical Computer Science","G","Permission of instructor",,,,,,Y,,Y,,,,,
"6.894","Advanced Topics in Graphics and Human-Computer Interfaces","G","Permission of instructor",,,,,,Y,,Y,,,,,
"6.895","Advanced Topics in Graphics and Human-Computer Interfaces","G","Permission of instructor",,,,,,Y,,Y,,,,,
"6.896","Advanced Topics in Graphics and Human-Computer Interfaces","G","Permission of instructor",,,,,,Y,,Y,,,,,
"6.901","Innovation Engineering: Moving Ideas to Impact","U","",,"15.359[J]",,,,Y,,,,"F. Murray",,,
"6.902","Engineering Innovation and Design","U","",,,,,,Y,,Y,,"Fall:  C. Kotelly\nSpring:  C. Kotelly",,,
"6.903","Patents, Copyrights, and the Law of Intellectual Property","U","",,,,,,,,Y,,"S. Bauer",,,
"6.904","Ethics for Engineers","U","",,,,"6.9041",,Y,,Y,,"Fall:  B. Trout\nSpring:  B. Trout",,,
"6.9041","Ethics for Engineers - Independent Inquiry","U","",,,,,,Y,,Y,,"B. Trout",,,
"6.905","Large-scale Symbolic Systems","U","6.034,permission of instructor",,,,"6.945","2017-2018",,,Y,,,,,
"6.906","StartMIT: Workshop for Entrepreneurs and Innovators","U","",,,,"6.936",,,Y,,,"W. Aulet",,,
"6.907","Entrepreneurship in Engineering","U","",,"2.913[J]",,"6.933",,Y,,Y,,"Fall:  C. Chase\nSpring:  C. Chase",,,
"6.910","Independent Study in Electrical Engineering and Computer Science","U","Permission of instructor",,,,,,Y,Y,Y,Y,"Fall:  A. Hunter\nSpring:  A. Hunter",,,
"6.911","Engineering Leadership Lab","U","","6.912,permission of instructor",,,"6.913[J],16.667[J]",,Y,,Y,,"Fall:  L. Mcgonagle\nSpring:  L. Mcgonagle",,,
"6.912","Engineering Leadership","U","","6.911,permission of instructor",,,,,Y,,Y,,"Fall:  J. Magarian\nSpring:  J. Magarian",,,
"6.913","Engineering Leadership Lab","U","6.911",,,,"6.911[J],16.650[J]",,Y,,Y,,"Fall:  L. Mcgonagle\nSpring:  L. Mcgonagle",,,
"6.914","Project Engineering","U","6.911,permission of instructor",,,,,,,Y,,,,,,
"6.915","Leading Innovation in Teams","U","",,"16.671[J]",,,"2017-2018",,,Y,,,,,
"6.920","Practical Work Experience","U","",,,,,,Y,Y,Y,Y,"Fall:  A. Hunter\nSpring:  A. Hunter",,,
"6.921","6-A Internship","U","",,,,,,,,,Y,,,,
"6.922","Advanced 6-A Internship","U","6.921",,,,,,,,Y,Y,"T. Palacios",,,
"6.928","Leading Creative Teams","G","",,"16.990[J]",,,,Y,,Y,,"Fall:  D. Nino\nSpring:  D. Nino",,,
"6.929","Energy Technology and Policy:  From Principles to Practice","G","",,"5.00[J],10.579[J],22.813[J]",,,,,,Y,,,,,
"6.930","Management in Engineering","U","",,,,,,Y,,,,"J. Chun",,,
"6.933","Entrepreneurship in Engineering","G","",,,,"2.913[J],6.907[J]",,Y,,Y,,"C. Chase",,,
"6.935","Financial Market Dynamics and Human Behavior","G","15.401,15.414,15.415",,"15.481[J]",,,"2017-2018",,,Y,,,,,
"6.936","StartMIT: Workshop for Entrepreneurs and Innovators","G","",,,,"6.906",,,Y,,,,,,
"6.941","Statistics for Research Projects: Statistical Modeling and Experiment Design","G","",,,,,,,Y,,,,,,
"6.943","How to Make (Almost) Anything","G","Permission of instructor",,"4.140[J],MAS.863[J]",,,,Y,,,,"N. Gershenfeld",,,
"6.945","Large-scale Symbolic Systems","G","6.034,permission of instructor",,,,"6.905","2017-2018",,,Y,,,,,
"6.946","Classical Mechanics: A Computational Approach","G","Physics I GIR;18.03;permission of instructor",,"8.351[J],12.620[J]",,"12.008","2017-2018",Y,,,,,,,
"6.951","Graduate 6-A Internship",,"6.921,6.922",,,,,,,,,,"Fall:  K. Sullivan\nSpring:  K. Sullivan",,,
"6.952","Graduate 6-A Internship","G","6.951",,,,,,Y,,Y,Y,"Fall:  K. Sullivan\nSpring:  K. Sullivan",,,
"6.960","Introductory Research in Electrical Engineering and Computer Science","G","Permission of instructor",,,,,,Y,,Y,Y,"Fall:  L. Kolodziejski\nSpring:  L. Kolodziejski",,,
"6.961","Introduction to Research in Electrical Engineering and Computer Science","G","Permission of instructor",,,,,,Y,,Y,Y,"Fall:  L. Kolodziejski\nSpring:  L. Kolodziejski",,,
"6.962","Independent Study in Electrical Engineering and Computer Science","G","",,,,,,Y,Y,Y,Y,"Fall:  J. Fischer\nSpring:  J. Fischer",,,
"6.980","Teaching Electrical Engineering and Computer Science",,"",,,,,,Y,,Y,,,,,
"6.981","Teaching Electrical Engineering and Computer Science","G","",,,,,,Y,,Y,,"Fall:  L. Bella\nSpring:  L. Bella",,,
"6.991","Research in Electrical Engineering and Computer Science","G","",,,,,,Y,,Y,Y,"Fall:  C. Terman\nSpring:  C. Terman",,,
"6.998","Practical Experience in EECS","G","",,,,,,Y,Y,Y,Y,"Fall:  A. Smith\nSpring:  C. Terman",,,
"6.999","Practical Experience in EECS","G","",,,,,,Y,,Y,,"Fall:  J. Fischer\nSpring:  J. Fischer",,,
"6.EPE","UPOP Engineering Practice Experience",,"2.EPW,permission of instructor",,,,,,,,,,"Fall:  J. Crim\nSpring:  J. Crim",,,
"6.EPW","UPOP Engineering Practice Workshop","U","",,,,,,Y,Y,,,"Fall:  J. Crim",,,
"6.S897","Special Subject in Computer Science","G","Permission of instructor",,,,,,Y,,,,,,,
"6.S898","Special Subject in Computer Science","G","Permission of instructor",,,,,,Y,,,,,,,
"6.S899","Special Subject in Computer Science","G","Permission of instructor",,,,,,Y,,,,,,,
"6.S911","Special Subject in Electrical Engineering and Computer Science","U","Permission of instructor",,,,,,Y,Y,Y,,,,,
"6.S912","Special Subject in Electrical Engineering and Computer Science","U","Permission of instructor",,,,,,Y,Y,Y,,,,,
"6.S913","Special Subject in Electrical Engineering and Computer Science","U","Permission of instructor",,,,,,Y,Y,Y,,,,,
"6.S914","Special Subject in Electrical Engineering and Computer Science","U","Permission of instructor",,,,,,Y,Y,Y,,,,,
"6.S915","Special Subject in Electrical Engineering and Computer Science","U","Permission of instructor",,,,,,Y,Y,Y,,,,,
"6.S916","Special Subject in Electrical Engineering and Computer Science","U","Permission of instructor",,,,,,Y,Y,Y,,,,,
"6.S917","Special Subject in Electrical Engineering and Computer Science","U","Permission of instructor",,,,,,Y,Y,Y,,,,,
"6.S918","Special Subject in Electrical Engineering and Computer Science","U","Permission of instructor",,,,,,Y,Y,Y,,,,,
"6.S919","Special Subject in Electrical Engineering and Computer Science","U","Permission of instructor",,,,,,Y,Y,Y,,,,,
"6.S963","Special Studies: EECS","G","",,,,,,Y,,,,,,,
"6.S964","Special Studies: EECS","G","",,,,,,Y,,,,,,,
"6.S965","Special Studies: EECS","G","",,,,,,Y,,,,,,,
"6.S966","Special Studies: EECS","G","",,,,,,Y,,,,,,,
"6.S967","Special Studies: EECS","G","",,,,,,Y,,,,,,,
"6.S974","Special Subject in Electrical Engineering and Computer Science","G","",,,,,,Y,,Y,,,,,
"6.S975","Special Subject in Electrical Engineering and Computer Science","G","Permission of instructor",,,,,,,,Y,,"P. Winston",,,
"6.S976","Special Subject in Electrical Engineering and Computer Science","G","Permission of instructor",,,,,,,,Y,,"P. Winston",,,
"6.S977","Special Subject in Electrical Engineering and Computer Science","G","Permission of instructor",,,,,,,,Y,,"P. Winston",,,
"6.S978","Special Subject in Electrical Engineering and Computer Science","G","Permission of instructor",,,,,,,,Y,,"P. Winston",,,
"6.S979","Special Subject in Electrical Engineering and Computer Science","G","Permission of instructor",,,,,,,,Y,,"P. Winston",,,
"6.THG","Graduate Thesis","G","Permission of instructor",,,,,,Y,Y,Y,Y,"Fall:  J. Fischer\nSpring:  J. Fischer",,,
"6.THM","Master of Engineering Program Thesis","G","6.UAT",,,,,,Y,Y,Y,Y,"Fall:  A. Hunter\nSpring:  A. Hunter",,,
"6.UR","Undergraduate Research in Electrical Engineering and Computer Science","U","",,,,,,Y,Y,Y,Y,"Fall:  A. Hunter\nSpring:  A. Hunter",,,
"7.012","Introductory Biology","U","",,,,,,Y,,,,"E. Lander, R. Weinberg",,,"BIOL"
"7.013","Introductory Biology","U","",,,,,,,,Y,,"A. Amon, H. Sive",,,"BIOL"
"7.014","Introductory Biology","U",,,,,,,,,Y,,"G. C. Walker, S. W. Chisholm, M. Polz",,,"BIOL"
"7.015","Introductory Biology","U","High school course covering cellular,molecular biology,permission of instructor",,,,,,Y,,,,"M. Laub, J. K. Weng",,,"BIOL"
"7.016","Introductory Biology","U","",,,,,,Y,,,,"B. Imperiali, A. Martin",,,"BIOL"
