Subject Id,Subject Title,Subject Level,Prerequisites,Corequisites,Joint Subjects,Equivalent Subjects,Meets With Subjects,Not Offered Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Instructors,Comm Req Attribute,Hass Attribute,Gir Attribute
"STS.022","Gender in Science, Technology, and Environment","U","",,"21G.057[J],WGS.275[J]",,,"2017-2018",,,Y,,,,"HASS-H",
"STS.023","Science, Gender and Social Inequality in the Developing World","U","",,"WGS.226[J]",,,,Y,,,,"A. Sur",,"HASS-H",
"STS.025","Making the Modern World: The Industrial Revolution in Global Perspective","U","",,"21H.285[J]",,,"2017-2018",,,Y,,,,"HASS-H",
"STS.026","History of Manufacturing in America","U","",,,,"STS.425","2018-2019",Y,,,,"M. Smith",,"HASS-H",
"STS.027","The Civil War and the Emergence of Modern America: 1861-1890","U","Permission of instructor",,"21H.205[J]",,"STS.427","2017-2018",Y,,,,,,"HASS-H",
"STS.028","Seven Wonders of the Engineering World","U","",,,,,,,,Y,,"M. Smith",,"HASS-H",
"STS.032","Energy, Environment, and Society","U","",,,,,,,,Y,,"W. San Martin Aedo","CI-H","HASS-H",
"STS.033","People and the Planet: Environmental Histories and Engineering","U","",,"11.004[J]",,,,,,Y,,"J. Knox",,,
"STS.034","Science Communication: A Practical Guide","U","",,,,,"2018-2019",,,Y,,"B. Venkataraman","CI-H","HASS-H",
"STS.035","Exhibiting Science","U","One CI;H;CI;HW subject;permission of instructor",,,,,"2018-2019",,,Y,,"J. Durant",,"HASS-A",
"STS.042","Einstein, Oppenheimer, Feynman: Physics in the 20th Century","U","",,"8.225[J]",,,"2017-2018",,,Y,,,,"HASS-H",
"STS.043","Technology and Self: Science, Technology, and Memoir","U","",,,,"STS.443",,Y,,,,"S. Turkle",,"HASS-S",
"STS.044","Technology and Self: Things and Thinking","U","",,,,"STS.444","2018-2019",Y,,,,"S. Turkle",,"HASS-S",
"STS.046","The Science of Race, Sex, and Gender","U","",,"21A.103[J],WGS.225[J]",,,"2017-2018",,,Y,,,,"HASS-S",
"STS.047","Quantifying People: A History of Social Science","U","",,,,,"2017-2018",,,Y,,,,"HASS-S",
"STS.048","African Americans in Science, Technology, and Medicine","U","",,,,,,,,Y,,"K. Manning",,"HASS-H",
"STS.049","The Long War Against Cancer","U","",,,,,"2018-2019",,,Y,,"R. Scheffler","CI-H","HASS-H",
"STS.050","The History of MIT","U","",,,,,"2018-2019",,,Y,,"D. Douglas",,"HASS-H",
"STS.056","Science on Screen","U","",,,,"STS.456","2017-2018",Y,,,,,,"HASS-A",
"STS.060","The Anthropology of Biology","U","",,"21A.303[J]",,,"2017-2018",Y,,,,,,"HASS-S",
"STS.062","Drugs, Politics, and Culture","U","",,"21A.305[J]",,,"2017-2018",Y,,,,,,"HASS-S",
"STS.064","DV Lab: Documenting Science through Video and New Media","U","",,"21A.550[J]",,"21A.559","2017-2018",,,Y,,,"CI-H","HASS-A",
"STS.065","The Anthropology of Sound","U","",,"21A.505[J]",,,,,,Y,,,,"HASS-S",
"STS.068","Advanced DV Lab: Documenting Science through Video and New Media","U","21A.550,permission of instructor",,"21A.551[J]",,,"2017-2018",,,Y,,,,"HASS-A",
"STS.070","Language and Technology","U","",,"24.913[J],21A.503[J]",,,"2017-2018",Y,,,,,,"HASS-S",
"STS.071","Cross-Cultural Investigations: Technology and Development","U","",,"EC.702[J],21A.801[J]",,"EC.792[J],21A.839[J],STS.481[J]","2017-2018",,,Y,,,,"HASS-S",
"STS.074","Art, Craft, Science","U","",,"21A.501[J]","21A.509,STS.474",,"2017-2018",,,Y,,,,"HASS-S",
"STS.075","Technology and Culture","U","",,"21A.500[J]",,,,Y,,,,"S. Helmreich",,"HASS-S",
"STS.080","Youth Political Participation","U","",,"11.151[J]",,,"2017-2018",,,Y,,,,"HASS-H",
"STS.081","Innovation Systems for Science, Technology, Energy, Manufacturing, and Health","U","",,"17.395[J]",,,"2018-2019",,,Y,,"W. Bonvillian",,"HASS-S",
"STS.082","Science, Technology, and Public Policy","U","",,"17.309[J],IDS.055[J]","17.310,IDS.412,STS.482",,,Y,,,,"K. Oye","CI-H","HASS-S",
"STS.084","Social Problems of Nuclear Energy","U","",,"22.04[J]",,,,,,Y,,"R. Kemp",,"HASS-S",
"STS.085","Foundations of Information Policy","U","Permission of instructor",,"6.805[J]",,"STS.487",,Y,,,,"H. Abelson",,"HASS-S",
"STS.086","Cultures of Computing","U","",,"21A.504[J],WGS.276[J]",,,"2017-2018",,,Y,,,,"HASS-S",
"STS.087","Biography in Science","U","",,,,,"2017-2018",Y,,,,,,"HASS-H",
"STS.088","Africa for Engineers","U","",,,,,,Y,,,,"C. Mavhunga",,"HASS-H",
"STS.S20","Special Subject: Science, Technology and Society","U","",,,,,,Y,Y,Y,,,,,
"STS.S21","Special Subject: Science, Technology and Society","U","",,,,,,Y,Y,Y,,,,,
"STS.095","Independent Study in Science, Technology, and Society","U","",,,,,,Y,Y,Y,,"Fall:  J. Light\nSpring:  J. Light",,,
"STS.096","Independent Study in Science, Technology, and Society","U","",,,,,,Y,Y,Y,,"Fall:  J. Light\nSpring:  J. Light",,,
"STS.UR","Undergraduate Research","U","",,,,,,Y,Y,Y,Y,"Fall:  J. Light\nSpring:  J. Light",,,
"STS.URG","Undergraduate Research","U","",,,,,,Y,Y,Y,Y,"J. Light",,,
"STS.THT","Undergraduate Thesis Tutorial","U","",,,,,,Y,,Y,,"Fall:  J. Light\nSpring:  J. Light",,,
"STS.THU","Undergraduate Thesis","U","STS.THT",,,,,,Y,Y,Y,Y,"Fall:  J. Light\nSpring:  J. Light",,,
"STS.250","Social Theory and Analysis","G","",,"21A.859[J]",,,,Y,,,,"M. Fischer",,,
"STS.260","Introduction to Science, Technology, and Society","G","",,,,,,,,Y,,"C. Mavhunga",,,
"STS.310","History of Science","G","Permission of instructor",,,,,"2017-2018",Y,,,,,,,
"STS.320","Environmental Conflict","G","Permission of instructor",,"21A.429[J]",,,"2017-2018",Y,,,,,,,
"STS.330","History and Anthropology of Medicine and Biology","G","Permission of instructor",,"21A.319[J]",,,"2017-2018",,,Y,,,,,
"STS.340","Introduction to the History of Technology","G","Permission of instructor",,,,,"2017-2018",,,Y,,,,,
"STS.360","Ethnography","G","Permission of instructor","21A.859","21A.829[J]",,,"2018-2019",,,Y,,"M. Fischer",,,
"STS.412","Quantification","G","",,,,,"2017-2018",,,Y,,,,,
"STS.417","STS Seminar on the Global South","G","",,,,,"2018-2019",,,Y,,"C. Mavhunga, D. Banerjee",,,
"STS.418","Science and Technology in South Asia: Perspectives from History and Anthropology","G","",,,,,"2017-2018",Y,,,,,,,
"STS.419","Global Science, Technology and Society","G","Permission of instructor",,,,,"2017-2018",,,Y,,,,,
"STS.425","History of Manufacturing in America","G","",,,,"STS.026","2018-2019",Y,,,,,,,
"STS.427","The Civil War and the Emergence of Modern America: 1861-1890","G","",,,,"21H.205[J],STS.027[J]","2017-2018",Y,,,,,,,
"STS.429","Food and Power","G","Permission of instructor",,,,,"2018-2019",,,Y,,"D. Fitzgerald",,,
"STS.441","Technology and Self: Technology and Conversation","G","",,,,,"2017-2018",Y,,,,,,,
"STS.443","Technology and Self: Science, Technology, and Memoir","G","Permission of instructor",,,,"STS.043",,Y,,,,,,,
"STS.444","Technology and Self: Things and Thinking","G","Permission of instructor",,,,"STS.044","2018-2019",Y,,,,,,,
"STS.450","The Global History of Medicine and Public Health","G","",,,,,"2017-2018",,,Y,,,,,
"STS.454","Science and Technology in the Museum Environment","G","",,,,,"2017-2018",,,Y,,,,,
"STS.456","Science on Screen","G","",,,,"STS.056","2017-2018",Y,,,,,,,
"STS.460","Histories of Information, Communication, and Computing Technologies","G","",,,,,"2017-2018",,,Y,,,,,
"STS.462","Social and Political Implications of Technology","G","",,,,,"2018-2019",,,Y,,"M. Smith",,,
"STS.463","Technocracy","G","",,"11.461[J]",,,"2017-2018",Y,,,,,,,
"STS.467","The History of Aviation","G","Permission of Instructor",,"16.707[J]",,,"2017-2018",,,Y,,,,,
"STS.470","Research Seminar: Human, Remote and Autonomous Systems in Air, Sea, and Space","G","16.400,16.453,permission of instructor",,"16.440[J]",,,"2017-2018",Y,,,,,,,
"STS.471","Engineering Apollo: The Moon Project as a Complex System","G","Permission of instructor",,"16.895[J]",,,"2017-2018",,,Y,,,,,
"STS.474","Art, Craft, Science","G","",,"21A.509[J]","21A.501,STS.074",,"2017-2018",,,Y,,,,,
"STS.477","Writing: Science, Technology, and Society","G","21H.991J",,"21W.820[J]",,,"2018-2019",Y,,,,"K. Manning",,,
"STS.481","Cross-Cultural Investigations: Technology and Development","G","",,"EC.792[J],21A.839[J]",,"EC.702[J],21A.801[J],STS.071[J]","2017-2018",,,Y,,,,,
"STS.482","Science, Technology, and Public Policy","G","Permission of instructor",,"17.310[J],IDS.412[J]","17.309,IDS.055,STS.082",,,Y,,,,"K. Oye",,,
"STS.487","Foundations of Information Policy","G","Permission of instructor",,,,"6.805[J],STS.085[J]",,Y,,,,,,,
"STS.S91","Special Subject: Science, Technology and Society","G","",,,,,"2017-2018",Y,,,,,,,
"STS.S92","Special Subject: Science, Technology and Society","G","",,,,,,Y,Y,Y,,,,,
"STS.800","Teaching Science, Technology and Society","G","",,,,,,Y,,Y,,"Fall:  J. Light\nSpring:  J. Light",,,
"STS.901","Independent Study in Science, Technology, and Society","G","Permission of instructor",,,,,,Y,Y,Y,,"Fall:  J. Light\nSpring:  J. Light",,,
"STS.902","Independent Study in Science, Technology, and Society","G","Permission of instructor",,,,,,Y,Y,Y,,"Fall:  J. Light\nSpring:  J. Light",,,
"STS.903","Independent Study in Science, Technology, and Society","G","Permission of instructor",,,,,,Y,Y,Y,,"Fall:  J. Light\nSpring:  J. Light",,,
"STS.904","Independent Study in Science, Technology, and Society","G","Permission of instructor",,,,,,Y,Y,Y,,"Fall:  J. Light\nSpring:  J. Light",,,
"STS.THG","Graduate Thesis","G","Permission of instructor",,,,,,Y,Y,Y,Y,"Fall:  J. Light\nSpring:  J. Light",,,
"SWE.006",,"U","",,,,,,Y,,Y,,"Fall:  C. Kotelly\nSpring:  C. Kotelly",,,
"SWE.007",,"U","","6.912,permission of instructor",,,"6.913[J],16.667[J]",,Y,,Y,,"Fall:  L. Mcgonagle\nSpring:  L. Mcgonagle",,,
"SWE.008",,"U","","6.911,permission of instructor",,,,,Y,,Y,,"Fall:  J. Magarian\nSpring:  J. Magarian",,,
"SWE.009",,"U","6.911",,,,"6.911[J],16.650[J]",,Y,,Y,,"Fall:  L. Mcgonagle\nSpring:  L. Mcgonagle",,,
"SWE.010",,"G","Permission of instructor",,,,,,Y,,,,"R. De Neufville",,,
"SWE.011",,"U","",,,,"6.9041",,Y,,Y,,"Fall:  B. Trout\nSpring:  B. Trout",,,
"SWE.012",,"U","18.03,3.016,permission of instructor",,,,,,,,Y,,"M. Buehler",,,"REST"
"SWE.015",,"U","",,,,,,Y,,,,"J. Chun",,,
"SWE.016",,"U","6.911,permission of instructor",,,,,,,Y,,,,,,
"SWE.017",,"U","2.EPW,permission of instructor",,,,,,Y,,Y,,"Fall:  J. Crim\nSpring:  J. Crim",,,
"SWE.018",,"U","",,,,,,Y,Y,,,"Fall:  J. Crim",,,
"SP.100","Interphase","U","Commitment to register as a freshman in the Fall",,,,,,,,,Y,,,,
"SP.110","Program XL: You Can Be a Success at MIT","U","First;year undergraduate standing",,,,,,Y,,,,"L. Uchima",,,
"SP.120","Program XL: You Can Be a Success at MIT","U","First;year undergraduate standing",,,,,,,,Y,,"L. Uchima",,,
"ISP",,,,,,,,,,,,,,,,
"SP.35UR","Undergraduate Research in Terrascope","U","",,,,,,Y,Y,Y,Y,"Fall:  A. Epstein\nSpring:  A. Epstein",,,
"SP.360","Terrascope Radio","U","",,,,,,,,Y,,"A. Epstein","CI-H","HASS-A",
"SP.3S50","Special Subject: Terrascope","U","Permission of instructor",,,,,,Y,,Y,Y,"Fall:  A. Epstein\nSpring:  A. Epstein",,,
"SP.800","Freshmen/Alumni Summer Internship Program","U","",,,,,,,,Y,,"T. Menghi",,,
"SP.801","Freshmen/Alumni Summer Internship Program II","U","SP.800",,,,,,Y,,,Y,"M. Pepin",,,
